freq_hz,level_db
4392.773438,-81.858192
4435.839844,-82.508423
4478.906250,-83.142693
4521.972656,-83.777031
4565.039062,-84.339111
4608.105469,-84.774193
4651.171875,-85.058632
4694.238281,-85.201103
4737.304688,-85.200134
4780.371094,-85.030479
4823.437500,-84.669113
4866.503906,-84.234879
4909.570312,-83.744949
4952.636719,-83.329254
4995.703125,-83.060196
5038.769531,-82.809204
5081.835938,-82.615265
5124.902344,-82.615906
5167.968750,-82.749603
5211.035156,-83.056229
5254.101562,-83.384186
5297.167969,-83.880173
5340.234375,-84.481865
5383.300781,-85.074219
5426.367188,-85.546768
5469.433594,-85.784592
5512.500000,-85.981941
5555.566406,-86.108192
5598.632812,-86.054550
5641.699219,-85.917755
5684.765625,-85.661240
5727.832031,-85.382408
5770.898438,-84.940414
5813.964844,-84.470795
5857.031250,-84.099602
5900.097656,-83.951271
5943.164062,-83.949135
5986.230469,-83.989204
6029.296875,-84.148743
6072.363281,-84.452881
6115.429688,-84.777496
6158.496094,-85.104858
6201.562500,-85.473839
6244.628906,-85.910667
6287.695312,-86.324974
6330.761719,-86.665840
6373.828125,-86.811150
6416.894531,-86.793404
6459.960938,-86.718803
6503.027344,-86.559105
6546.093750,-86.305382
6589.160156,-86.050087
6632.226562,-85.818100
6675.292969,-85.611862
6718.359375,-85.404549
6761.425781,-85.179207
6804.492188,-84.937370
6847.558594,-84.768082
6890.625000,-84.809647
6933.691406,-85.023781
6976.757812,-85.264061
7019.824219,-85.581955
7062.890625,-85.977005
7105.957031,-86.378838
7149.023438,-86.800934
7192.089844,-87.181923
7235.156250,-87.513519
7278.222656,-87.890030
7321.289062,-88.216522
7364.355469,-88.347229
7407.421875,-88.317993
7450.488281,-88.263985
7493.554688,-88.135056
7536.621094,-87.953026
7579.687500,-87.791534
7622.753906,-87.634552
7665.820312,-87.508743
7708.886719,-87.408478
7751.953125,-87.344513
7795.019531,-87.383774
7838.085938,-87.528679
7881.152344,-87.706718
7924.218750,-87.899864
7967.285156,-88.135178
8010.351562,-88.390938
8053.417969,-88.589622
8096.484375,-88.708588
8139.550781,-88.815285
8182.617188,-88.925217
8225.683594,-88.963005
8268.750000,-88.894760
8311.816406,-88.748604
8354.882812,-88.603340
8397.949219,-88.471474
8441.015625,-88.309097
8484.082031,-88.134758
8527.148438,-88.029579
8570.214844,-88.027016
8613.281250,-88.091599
8656.347656,-88.222488
8699.414062,-88.439003
8742.480469,-88.564743
8785.546875,-88.856926
8828.613281,-89.147545
8871.679688,-89.437279
8914.746094,-89.700096
8957.812500,-89.919579
9000.878906,-90.043533
9043.945312,-90.074310
9087.011719,-90.050186
9130.078125,-89.924240
9173.144531,-89.677330
9216.210938,-89.552841
9259.277344,-89.314461
9302.343750,-89.079201
9345.410156,-88.821243
9388.476562,-88.576126
9431.542969,-88.337723
9474.609375,-88.222092
9517.675781,-88.209625
9560.742188,-88.231560
9603.808594,-88.339798
9646.875000,-88.540543
9689.941406,-88.732475
9733.007812,-88.892654
9776.074219,-89.067673
9819.140625,-89.267448
9862.207031,-89.458557
9905.273438,-89.629494
9948.339844,-89.686691
9991.406250,-89.694237
10034.472656,-89.730225
10077.539062,-89.746040
10120.605469,-89.735596
10163.671875,-89.768280
10206.738281,-89.853905
10249.804688,-89.926720
10292.871094,-89.992256
10335.937500,-90.110245
10379.003906,-90.294807
10422.070312,-90.562874
10465.136719,-90.864830
10508.203125,-91.229439
10551.269531,-91.580780
10594.335938,-91.694946
10637.402344,-91.611465
10680.468750,-91.607101
10723.535156,-91.620445
10766.601562,-91.586296
10809.667969,-91.495705
10852.734375,-91.335449
10895.800781,-91.122597
10938.867188,-90.916763
10981.933594,-90.618797
11025.000000,-90.305321
11068.066406,-90.229088
11111.132812,-90.307579
11154.199219,-90.265968
11197.265625,-90.230469
11240.332031,-90.260147
11283.398438,-90.346100
11326.464844,-90.507080
11369.531250,-90.665695
11412.597656,-90.914757
11455.664062,-91.144104
11498.730469,-91.536392
11541.796875,-91.889839
11584.863281,-92.183327
11627.929688,-92.429276
11670.996094,-92.550110
11714.062500,-92.591713
11757.128906,-92.603516
11800.195312,-92.614685
11843.261719,-92.693680
11886.328125,-92.640495
11929.394531,-92.540009
11972.460938,-92.272224
12015.527344,-92.052612
12058.593750,-91.894592
12101.660156,-91.791260
12144.726562,-91.817818
12187.792969,-91.910118
12230.859375,-92.034096
12273.925781,-92.163696
12316.992188,-92.241508
12360.058594,-92.307343
12403.125000,-92.405891
12446.191406,-92.533340
12489.257812,-92.680336
12532.324219,-92.815674
12575.390625,-92.851173
12618.457031,-92.773216
12661.523438,-92.645958
12704.589844,-92.498611
12747.656250,-92.367325
12790.722656,-92.257454
12833.789062,-92.158318
12876.855469,-92.083946
12919.921875,-92.012093
12962.988281,-91.945267
13006.054688,-91.929047
13049.121094,-92.004059
13092.187500,-92.194939
13135.253906,-92.496696
13178.320312,-92.853432
13221.386719,-93.243950
13264.453125,-93.589584
13307.519531,-93.796021
13350.585938,-93.917900
13393.652344,-94.031082
13436.718750,-94.098625
13479.785156,-94.091164
13522.851562,-94.049454
13565.917969,-93.969170
13608.984375,-93.816162
13652.050781,-93.587837
13695.117188,-93.268570
13738.183594,-92.992470
13781.250000,-92.874908
13824.316406,-92.842781
13867.382812,-92.852859
13910.449219,-92.926468
13953.515625,-93.056732
13996.582031,-93.208199
14039.648438,-93.367577
14082.714844,-93.575211
14125.781250,-93.891502
14168.847656,-94.299881
14211.914062,-94.601349
14254.980469,-94.729568
14298.046875,-94.774544
14341.113281,-94.806114
14384.179688,-94.813728
14427.246094,-94.776215
14470.312500,-94.723763
14513.378906,-94.660622
14556.445312,-94.554138
14599.511719,-94.380501
14642.578125,-94.145271
14685.644531,-94.003815
14728.710938,-94.010071
14771.777344,-94.088753
14814.843750,-94.184883
14857.910156,-94.306534
14900.976562,-94.475121
14944.042969,-94.631485
14987.109375,-94.711571
15030.175781,-94.773766
15073.242188,-94.850670
15116.308594,-94.917923
15159.375000,-94.988365
15202.441406,-95.061630
15245.507812,-95.070129
15288.574219,-95.035477
15331.640625,-95.060974
15374.707031,-95.076355
15417.773438,-95.060936
15460.839844,-95.152634
15503.906250,-95.295349
15546.972656,-95.408401
15590.039062,-95.529198
15633.105469,-95.644516
15676.171875,-95.741295
15719.238281,-95.905434
15762.304688,-96.119522
15805.371094,-96.252525
15848.437500,-96.231979
15891.503906,-96.246574
15934.570312,-96.228493
15977.636719,-96.163788
16020.703125,-96.123238
16063.769531,-96.076805
16106.835938,-96.006714
16149.902344,-95.795708
16192.968750,-95.494247
16236.035156,-95.232048
16279.101562,-95.025917
16322.167969,-94.952713
16365.234375,-94.927856
16408.300781,-94.981308
16451.367188,-95.058899
16494.433594,-95.125847
16537.500000,-95.237076
16580.566406,-95.357239
16623.632812,-95.585464
16666.699219,-95.886497
16709.765625,-96.104568
16752.832031,-96.306763
16795.898438,-96.527100
16838.964844,-96.689850
16882.031250,-96.766693
16925.097656,-96.800179
16968.164062,-96.823128
17011.230469,-96.701775
17054.296875,-96.476143
17097.363281,-96.120956
17140.429688,-95.821472
17183.496094,-95.620140
17226.562500,-95.420990
17269.628906,-95.245399
17312.695312,-95.161484
17355.761719,-95.080879
17398.828125,-95.006081
17441.894531,-95.024635
17484.960938,-95.129700
17528.027344,-95.297409
17571.093750,-95.579163
17614.160156,-95.783279
17657.226562,-95.918274
17700.292969,-96.010773
17743.359375,-96.054794
17786.425781,-96.006264
17829.492188,-95.954323
17872.558594,-95.948105
17915.625000,-95.854622
17958.691406,-95.782616
18001.757812,-95.743111
18044.824219,-95.539268
18087.890625,-95.474075
18130.957031,-95.654396
18174.023438,-95.811806
18217.089844,-95.988693
18260.156250,-96.239952
18303.222656,-96.534882
18346.289062,-96.842514
18389.355469,-97.086449
18432.421875,-97.268074
18475.488281,-97.465050
18518.554688,-97.822083
18561.621094,-97.953842
18604.687500,-97.774796
18647.753906,-97.655891
18690.820312,-97.556816
18733.886719,-97.418121
18776.953125,-97.327850
18820.019531,-97.067192
18863.085938,-96.634018
18906.152344,-96.258690
18949.218750,-96.060280
18992.285156,-96.018867
19035.351562,-96.119270
19078.417969,-96.334839
19121.484375,-96.523758
19164.550781,-96.672943
19207.617188,-96.806419
19250.683594,-96.826950
19293.750000,-96.999481
19336.816406,-97.460663
19379.882812,-97.916580
19422.949219,-98.153175
19466.015625,-98.246887
19509.082031,-98.252953
19552.148438,-98.181213
19595.214844,-98.135689
19638.281250,-98.147652
19681.347656,-98.115730
19724.414062,-98.236847
19767.480469,-98.141479
19810.546875,-97.825249
19853.613281,-97.554008
19896.679688,-97.428024
19939.746094,-97.403107
19982.812500,-97.478554
20025.878906,-97.567024
20068.945312,-97.579056
20112.011719,-97.496254
20155.078125,-97.443802
20198.144531,-97.236717
20241.210938,-97.235825
20284.277344,-97.414757
20327.343750,-97.543541
20370.410156,-97.544075
20413.476562,-97.479057
20456.542969,-97.374245
20499.609375,-97.230591
20542.675781,-97.121964
20585.742188,-97.062889
20628.808594,-97.083702
20671.875000,-97.202461
20714.941406,-97.256554
20758.007812,-97.341286
20801.074219,-97.479904
20844.140625,-97.636429
20887.207031,-97.774216
20930.273438,-97.928436
20973.339844,-98.013557
21016.406250,-98.077019
21059.472656,-98.117500
21102.539062,-98.056511
21145.605469,-97.922043
21188.671875,-97.828575
21231.738281,-97.648743
21274.804688,-97.401291
21317.871094,-97.132027
21360.937500,-96.869095
21404.003906,-96.580673
21447.070312,-96.367851
21490.136719,-96.158104
21533.203125,-96.062767
21576.269531,-96.193520
21619.335938,-96.407356
21662.402344,-96.647263
21705.468750,-96.923958
21748.535156,-97.163925
21791.601562,-97.491585
21834.667969,-97.677475
21877.734375,-88.981712
21920.800781,-80.302528
21963.867188,-71.627144
22006.933594,-62.858578
22050.000000,-53.909836
